round,loss,accuracy,auc
0,0.7229531407356262,0.49642168149853755,0.48690759242687187
1,0.5722329020500183,0.7169705644408488,0.7110303599567612
2,0.5311821103096008,0.7443213641172444,0.7632225026191729
3,0.517582893371582,0.7528159810815857,0.7776694264447939
4,0.5115978121757507,0.7581990167403074,0.7839222050694581
5,0.5067356824874878,0.7615906403634327,0.7885757141834995
6,0.5043749809265137,0.7630530835770739,0.7913784050963041
7,0.502067506313324,0.764017673781816,0.7935386421352861
8,0.5016782283782959,0.764826684921277,0.7942570858565845
9,0.5000377893447876,0.7653245379301761,0.7960016202682252
10,0.4986235499382019,0.7654490011824009,0.79760399327335
11,0.4992202818393707,0.7654178853693447,0.7976894069341876
12,0.4969174265861511,0.766258012321862,0.7990348982072328
13,0.49846938252449036,0.7660402016304686,0.7981849395475668
14,0.49830594658851624,0.7653867695562885,0.7991022858827985
15,0.49714985489845276,0.7662891281349181,0.7996697873132065
16,0.4947841465473175,0.7667558653307611,0.8013106706749693
17,0.49689722061157227,0.7666002862654802,0.7999527828592778
18,0.4952675998210907,0.7678449187877279,0.8012466567420226
19,0.49625164270401,0.7659468541913,0.8011256204564399
20,0.4942408800125122,0.7677515713485593,0.8019101616364883
21,0.4960104525089264,0.7666314020785363,0.8004960927243954
22,0.49426785111427307,0.7665691704524239,0.802662207659917
23,0.49644672870635986,0.7659157383782438,0.8011075443445013
24,0.4944411814212799,0.7664447072001992,0.8026265893940123
25,0.4963875412940979,0.7659468541913,0.8017644652102516
26,0.49797794222831726,0.7652623063040638,0.8008864661290516
27,0.4930863380432129,0.7670047918352106,0.8034159383752347
28,0.4949814975261688,0.7664135913871429,0.8021377693951461
29,0.4970967173576355,0.7666314020785363,0.8009105138526025
30,0.49672460556030273,0.7652311904910075,0.8012666768968655
31,0.49762123823165894,0.7649511481735017,0.8008277394697441
32,0.494606077671051,0.7658535067521315,0.8028888346794414
33,0.49680906534194946,0.764515526790715,0.801385712474616
34,0.4946601092815399,0.7658846225651876,0.80297594828811
35,0.494184285402298,0.7665069388263115,0.803171361650149
36,0.49685633182525635,0.7652623063040638,0.8016964672970031
37,0.49558311700820923,0.7669425602090982,0.8023527430543455
38,0.49714744091033936,0.764359947725434,0.8011469962107073
39,0.4957992732524872,0.7659157383782438,0.8018514785655866
40,0.4986899197101593,0.7652623063040638,0.8004608907277675
41,0.49377235770225525,0.7652311904910075,0.8028531532103482
42,0.4934341013431549,0.7665380546393677,0.8031307895619105
43,0.49578166007995605,0.766102433256581,0.8026788409956194
44,0.4958118200302124,0.7652623063040638,0.8027366370424605
