round,loss,accuracy,auc
0,0.6934827303886414,0.5289559939016946,0.47381904622167764
1,0.6108591508865356,0.7168733349403474,0.7246969439364375
2,0.5746328020095826,0.7425438198307627,0.7664829802372742
3,0.5599006414413452,0.7545119007741843,0.7865236394550599
4,0.5503019213676452,0.7602752376867763,0.7960234664778584
5,0.5446387481689453,0.7636437061919088,0.801419172297388
6,0.5391088664531708,0.7659008305341026,0.8047323186603256
7,0.5369912040233612,0.7677228088519346,0.8084043209440898
8,0.533223946094513,0.7686776256679805,0.8108530174062767
9,0.5301306700706482,0.7703900348429874,0.8134128365564893
10,0.5282814216613769,0.7713698960345362,0.814827381337077
11,0.5259891521930694,0.7722902768342658,0.8167756444613222
12,0.5242723572254181,0.772957083332029,0.8176679342378319
13,0.5210849678516388,0.7739119001480749,0.8199073934945871
14,0.5203919351100922,0.7746851452417252,0.8212901208283865
15,0.5191336786746978,0.7759029280005509,0.8224627635174357
16,0.5181012439727783,0.7764570348085514,0.8242780643010164
17,0.5152288126945496,0.7770111416165518,0.8252250469943291
18,0.5148773193359375,0.7776529037388122,0.825955250833262
19,0.5120642721652985,0.778219532734564,0.8271093256450923
20,0.5110930705070496,0.778610851101796,0.8281403330720839
21,0.5107287311553955,0.7793590518199435,0.8297565260636156
22,0.5083548259735108,0.7799632473789496,0.8302355927240916
23,0.5082403469085693,0.7801823856645994,0.8318017482034316
24,0.5082613122463226,0.7807740590358542,0.8331090139941806
25,0.5064631628990174,0.7811778995908375,0.833520101125693
26,0.5042068600654602,0.7822610688313355,0.8348182312791675
27,0.5027220368385314,0.7822610688313355,0.8346764314537063
28,0.5020423698425293,0.783748078626817,0.8365875390689204
29,0.5011354005336761,0.7847185481775522,0.8373591815183503
30,0.5010936093330384,0.7841237442593596,0.8369762848029473
31,0.49878559112548826,0.7844336684062072,0.837778464383224
32,0.4981252348423004,0.7855043154589538,0.8394083591171474
33,0.4969686555862427,0.7852820466263661,0.8396720462906245
34,0.49555091142654417,0.7861335553934627,0.8400559596363452
35,0.4963303780555725,0.786346432585237,0.8407144743829086
36,0.49502408266067505,0.7864153046178698,0.8407829713949087
37,0.4945665419101715,0.7875767375318142,0.84198598222026
38,0.49273150801658633,0.7877927452705262,0.8427910955650396
