round,loss,accuracy,auc
0,0.6930400282144547,0.6048467446831637,0.5117579254616864
1,0.6338285463196891,0.734715227709141,0.611196324652659
2,0.587957467351641,0.7348888325302223,0.628039866929865
3,0.5645123901111739,0.735059418137024,0.6323431696023486
4,0.5548966509245691,0.7349839377800321,0.6341354278251583
5,0.5526696266162963,0.7351333888868761,0.6365260804713135
6,0.5517077254397529,0.7351394273154355,0.6382619423878404
7,0.547790140623138,0.7351666002439525,0.649746424092728
8,0.5427234903687522,0.7353069937079575,0.6633580506544234
9,0.5395420779074941,0.7358534714925787,0.6706922893078644
10,0.5366037463148435,0.7373887419537939,0.6773772715502642
11,0.5343917097364154,0.7386658695940969,0.6825761104370365
12,0.5326604137108439,0.739725613806263,0.6860341267023689
13,0.5315163011352221,0.7405966571259496,0.6888760090235792
14,0.5302583156597047,0.7414948733741531,0.691138192408472
15,0.5293460761507353,0.7421500428728428,0.692945036627921
16,0.5284562763713655,0.7424293201937128,0.6944093334405693
17,0.5275279343837783,0.742753885728778,0.6957027717462437
18,0.5266166595476014,0.7429290001569991,0.6966865810654981
19,0.5254351645708084,0.7428399333357487,0.6981724328592267
20,0.5257001944950649,0.7433230076204969,0.6982985011477331
21,0.52496066902365,0.743321498013357,0.6992568468486207
22,0.5246336570098287,0.7432913058705602,0.6997981154819071
23,0.5242329243393171,0.7433335748704757,0.7003814422144339
24,0.5238876580482438,0.743908735190754,0.7009192171348909
25,0.5234353379124687,0.7437864570124271,0.7015316287781461
26,0.5229590964459238,0.7438951487264954,0.7019800768181662
27,0.5228125261408942,0.7441729164402255,0.7023613947459331
28,0.5228373716984477,0.7445457894037656,0.7025577057995251
29,0.522259981859298,0.7442936850114126,0.7031739360672762
30,0.5219788799683253,0.7442665120828955,0.7033559448487569
31,0.521879965705531,0.7444355880825574,0.703893973688337
32,0.5217049054446674,0.744728451867686,0.7042166791995909
33,0.5214001490246682,0.744746567153364,0.7045342256093181
34,0.5212578592555863,0.7446937309034697,0.7050083053559177
35,0.5210809516055244,0.7448446916174535,0.7052622566586384
36,0.5205943790220079,0.7445548470466046,0.705602528186482
37,0.520727470871948,0.7446363658321559,0.7056846763392235
38,0.5201977342367172,0.7450862287598276,0.7064860155190407
39,0.5201187023804301,0.7449080951173267,0.7066334317182672
40,0.5199667147937275,0.745007729188556,0.7067297536511771
41,0.5202231410713423,0.7449413064744032,0.7067651963191405
42,0.5199853724667004,0.745184353223917,0.7069651459482518
43,0.5193613859869185,0.7453881501877951,0.7078729918591107
44,0.5196946972892398,0.7452205837952731,0.7076932689463103
45,0.5190571447213491,0.7453549388307187,0.7085241305902599
46,0.5192654973694256,0.7452824776880065,0.7086474456395793
47,0.5190335366697538,0.7457172445442798,0.7089831142852854
48,0.5189667046070099,0.7454349480091301,0.7094394870478957
49,0.5184702649712563,0.7453609772592781,0.7097706938315038
50,0.5184903389641217,0.7455179764018212,0.7103442136383078
51,0.5181310088151977,0.7457308310085383,0.7108156068043152
52,0.5180267166523707,0.7459648201152133,0.7110578617256881
53,0.5173536425545102,0.7459663297223531,0.7121880202562929
54,0.5175019527475039,0.7459844450080311,0.7125590860254791
55,0.517324794616018,0.7462576839003418,0.7131392789267254
56,0.516768240857692,0.7460720022221418,0.714202709027887
57,0.5164037981913203,0.7460614349721628,0.7151089159397631
58,0.5162363644866717,0.7462576839003418,0.7158244058619666
59,0.5162090605923108,0.7463965677572069,0.7162802068006308
60,0.5159566193109467,0.7463437315073126,0.7166091913035415
61,0.5146377157597315,0.7461988092218881,0.7181666206017292
62,0.5150036428655896,0.7464569520428004,0.7182492541743255
63,0.5146964220773607,0.7464282695071435,0.7187080219731754
64,0.5146231282325018,0.746524884364093,0.7191748329149517
65,0.5140942466400918,0.7463633564001304,0.7198814723865283
66,0.5136771780394372,0.7466637682209581,0.7203521840931274
67,0.5134978698832648,0.7467301909351111,0.7205329023286493
68,0.5136160761827514,0.7468856804705144,0.720735878054434
69,0.5132229026584398,0.7465580957211695,0.7212531718540083
70,0.5132458884091604,0.7471347656485876,0.7215429275953982
71,0.5131391946758542,0.7470819293986933,0.7218629740972293
72,0.5123893029633022,0.7471151407557697,0.722539552408242
73,0.5126532816461155,0.7471921307199014,0.7222870339874955
74,0.5127110012939998,0.7471000446843713,0.7221975685201136
75,0.5130378107229868,0.7470124874702607,0.721923466377361
76,0.5122597916495233,0.7474593311836528,0.7231769798342967
77,0.5123867431566829,0.7475906670048187,0.7231802843038604
78,0.5116997251198405,0.7476540705046919,0.7238134955284561
79,0.5113984215117636,0.7474532927550934,0.7240779187636774
80,0.5117127842136792,0.7470955158629519,0.7237286728436182
81,0.5118735365214802,0.7474095141480381,0.7237632989394067
82,0.5111789419537499,0.7475982150405178,0.7244356920416682
83,0.511195892734187,0.7477914447544171,0.7249288271276003
84,0.5105277136677787,0.7478593770757098,0.725471727255879
85,0.5107838926570756,0.7479061748970448,0.7250234443913772
86,0.5105276100692295,0.7477250220402643,0.7255302588012511
87,0.5104087711799712,0.7479378766469814,0.7259901094030895
88,0.5100291907077744,0.7477582333973407,0.7265403666177418
89,0.5101637194554011,0.7479031556827651,0.726192399984732
90,0.5100634066121918,0.7480737412895668,0.7263718484667229
91,0.5102132260799408,0.7484345373959881,0.7261915663048629
92,0.5102289876057988,0.7481854522179148,0.7264783714222923
93,0.5099527811010679,0.7484768063959035,0.7268234445973595
94,0.5099007710814476,0.7483530186104368,0.7269502902010008
95,0.509570143762089,0.7484888832530222,0.7270020108838156
96,0.5095175018622762,0.7489598806806517,0.7271267613359355
97,0.5091894098690578,0.7490761204304192,0.7278015496615978
98,0.5094347081723667,0.7488315640737655,0.727629613890434
99,0.5090147221372241,0.7491063125732159,0.7283367070346642
100,0.5092314357558886,0.7493055807156745,0.7279132048727738
