round,loss,accuracy,auc
0,0.7511825561523438,0.45697320522766605,0.5010790107410829
1,0.533072829246521,0.7449573312645461,0.684811634029064
2,0.52090984582901,0.7513576415826222,0.7076788739972377
3,0.5173673033714294,0.7529689085158441,0.7140065111674716
4,0.5163944959640503,0.7522527898788566,0.7158214281313436
5,0.5142716765403748,0.7537894611207256,0.7194325654419029
6,0.5129247307777405,0.7543116309601957,0.721403813649256
7,0.513588547706604,0.7544160649280898,0.7208803440684277
8,0.512594997882843,0.7549829921823715,0.7223331334113905
9,0.5143299698829651,0.7547144476935013,0.7208646952244107
10,0.5127564072608948,0.7546547711404189,0.7217769617369438
11,0.5126155018806458,0.7556394342662768,0.7230660949313684
12,0.5125057101249695,0.7552515366712419,0.7223991099558018
13,0.5138209462165833,0.7542817926836546,0.7211220187187283
14,0.5136768817901611,0.7538192993972668,0.7207550537008074
15,0.5149240493774414,0.7534314018022319,0.7200205789467684
16,0.5159615874290466,0.753849137673808,0.71911127786628
17,0.5127774477005005,0.75468460941696,0.7222423226691791
18,0.5117629170417786,0.7551620218416184,0.7241092199140221
19,0.5144771337509155,0.7555051620218416,0.7223332767885903
20,0.5134100317955017,0.7544309840663603,0.7221231946420921
21,0.5146740078926086,0.7549829921823715,0.7220576038917524
22,0.5113258361816406,0.7565644208390523,0.7237607649501825
23,0.5158511400222778,0.75468460941696,0.720937001094849
24,0.5165489912033081,0.7538938950886197,0.7193205412080468
25,0.5123854279518127,0.7556841916810885,0.7229400220351754
26,0.5167742967605591,0.7529987467923853,0.7203364970750475
27,0.5167945623397827,0.753252372142985,0.7194059364379507
28,0.5176783204078674,0.7535955123232082,0.7196405021127119
29,0.5199060440063477,0.7528495554096796,0.7173107780844552
30,0.5183364152908325,0.7525064152294564,0.7183404497944293
31,0.5139210820198059,0.7553261323625947,0.7216723384153353
32,0.5144681930541992,0.7551918601181595,0.7217225567114406
33,0.5180612802505493,0.7543116309601957,0.7184682852512999
34,0.5162489414215088,0.7548188816613952,0.7196140723397282
35,0.5220402479171753,0.7522229516023154,0.7157999422806003
36,0.5181360244750977,0.7541475204392194,0.7172270866824002
37,0.5160455107688904,0.7550575878737245,0.7189154867989906
38,0.5193030834197998,0.7542221161305723,0.7179020080754185
39,0.5205777883529663,0.7525660917825386,0.7165774232848487
40,0.5179992318153381,0.7538342185355373,0.7178284843624996
41,0.5223446488380432,0.7520140836665274,0.714200049082219
42,0.5257731676101685,0.7501044339678941,0.7127605391166973
43,0.5267931222915649,0.7507161186369875,0.7121934563797614
44,0.5296627879142761,0.7494927492988005,0.7100379955337714
45,0.5197936296463013,0.7537596228441845,0.7155673769768923
46,0.5264264941215515,0.7495524258518828,0.7109975770980662
47,0.5252381563186646,0.7519096496986334,0.7113002285167691
48,0.5233131051063538,0.7517306200393865,0.7126283269124531
49,0.5274653434753418,0.7492838813630125,0.7121797491739688
50,0.523192822933197,0.7519693262517158,0.713785265752807
51,0.5216299891471863,0.7521035984961508,0.7153163776262932
52,0.5252599716186523,0.7500895148296235,0.7130671411818589
53,0.5280084013938904,0.7515963477949513,0.7117074502823725
54,0.5317990183830261,0.7489705794593304,0.7096443969054018
55,0.5325929522514343,0.7494778301605299,0.7084634242459943
56,0.5206128358840942,0.752133436772692,0.7162517877524547
57,0.5249834060668945,0.7521185176344214,0.7136100985456255
58,0.5235805511474609,0.7518350540072806,0.7138355686932832
59,0.5283962488174438,0.7490451751506833,0.7112961224010579
60,0.5207761526107788,0.7531777764516322,0.7158021827652774
61,0.5247622132301331,0.7520886793578803,0.7140306987283421
62,0.5249309539794922,0.7518350540072806,0.7128540095347565
63,0.5279093980789185,0.7504923315629289,0.7113066626405888
64,0.5246469974517822,0.7516411052097631,0.7130887243448382
65,0.5294604897499084,0.7498657277555648,0.7101410900743939
66,0.5289917588233948,0.7507608760517992,0.7109573623846634
67,0.5279532074928284,0.7507310377752581,0.7104036857038191
68,0.5313148498535156,0.7503878975950349,0.7079041305186259
69,0.5234823822975159,0.7525064152294564,0.7126444749855155
70,0.5295047163963318,0.7515515903801396,0.7104309578898285
71,0.5283280611038208,0.7504624932863878,0.7098046684307244
72,0.5303534269332886,0.7517604583159276,0.7085286516589318
73,0.5282337665557861,0.7508354717431521,0.7103033487270927
74,0.5290889143943787,0.748776630661813,0.7117782008844703
75,0.5303443670272827,0.7501342722444352,0.7097118947452429
76,0.5312340259552002,0.7489407411827893,0.7090007904747788
77,0.5325146317481995,0.7486721966939189,0.7083416140863896
78,0.5343775153160095,0.7498657277555648,0.7075910949054569
79,0.5362417101860046,0.7488959837679776,0.7058493947466824
80,0.5401273965835571,0.7493733961926359,0.7053347120577
81,0.5330803990364075,0.7492242048099301,0.7074489493675798
82,0.5308282971382141,0.7489407411827893,0.7082680564005597
83,0.5299894213676453,0.7506266038073641,0.7078520131943875
84,0.5311781764030457,0.7494629110222594,0.7082279770029881
85,0.5377300977706909,0.7480455928865549,0.7058490325609045
86,0.5363577008247375,0.7476875335680611,0.7068346229795763
87,0.5359469056129456,0.748075431163096,0.7058245455777693
88,0.5307607054710388,0.7502685444888704,0.7091537774018877
89,0.5303870439529419,0.7505221698394701,0.7087415109469355
90,0.5366060137748718,0.7491645282568479,0.7064622102038732
91,0.5347752571105957,0.7476726144297905,0.708367798563441
92,0.5348697304725647,0.7495225875753416,0.7075745593108865
93,0.5373445749282837,0.7484633287581309,0.7064723629218961
94,0.5404205918312073,0.7471206063137793,0.7048160602962737
95,0.5376601219177246,0.7478814823655786,0.7053339295291274
96,0.5353584289550781,0.7477322909828729,0.7057626682393245
97,0.5389667749404907,0.7471206063137793,0.7035270249898974
98,0.529565155506134,0.7509249865727755,0.709916370785646
99,0.5378958582878113,0.7473294742495673,0.7065294909625723

