round,loss,accuracy,auc
0,0.6945012211799622,0.5198362232079159,0.5126603005112162
1,0.6179304718971252,0.71311144886628,0.7236551414975301
2,0.5867806077003479,0.7351344644685008,0.7551834788043865
3,0.5761255621910095,0.7431682124135364,0.7679332874044464
4,0.5687142610549927,0.7484723471571699,0.7764070520362931
5,0.5633248090744019,0.7494959521076956,0.7793405577271804
6,0.5580900311470032,0.7559787834610254,0.7851948446066745
7,0.5577393770217896,0.7543968485374857,0.7862240832768095
8,0.5542809963226318,0.7573125717298924,0.7889934737678261
9,0.5516687631607056,0.7556686001426843,0.7896041668219518
10,0.5486767292022705,0.7575917367163993,0.791445203182084
11,0.5475023984909058,0.7571884984025559,0.792662949763239
12,0.5466804504394531,0.7565060951022055,0.7937950130599181
13,0.5455590486526489,0.759111634976271,0.7945175262715718
14,0.5455752611160278,0.7581810850212476,0.7955469076265023
15,0.5442647337913513,0.7593287632991098,0.7959252054820776
16,0.5434151887893677,0.7602903315859673,0.7977912436257697
17,0.5418559908866882,0.7609106982226496,0.798062615199338
18,0.5392619371414185,0.7601042215949626,0.7970623756166593
19,0.5400583148002625,0.7611588448773225,0.798163393257398
20,0.5390870571136475,0.7585222866714229,0.7975628712866016
21,0.5364975333213806,0.7582431216849158,0.7982629787261228
22,0.536917507648468,0.7577778467074041,0.7982121978463115
23,0.5383763313293457,0.7595148732901145,0.799361232115153
24,0.5376020073890686,0.7572505350662241,0.7981991475115879
25,0.5348909497261047,0.7602903315859673,0.8000895741071818
26,0.5343179702758789,0.7582741400167499,0.7993686645022591
27,0.5331586599349976,0.7598560749402897,0.8007163053582399
28,0.5339756608009338,0.7585533050032569,0.8000348150900883
29,0.5339482426643372,0.7576847917119017,0.7996364476597031
30,0.5322888493537903,0.7595458916219485,0.7997512705868072
31,0.5316768884658813,0.7572505350662241,0.799076218171441
32,0.531456470489502,0.7604144049133038,0.801739385156309
33,0.5334084630012512,0.7612208815409908,0.801950339302314
34,0.5304556488990784,0.7600732032631285,0.8011245776689777
35,0.5304511785507202,0.7612518998728248,0.8006104225919011
36,0.531622588634491,0.7592667266354416,0.8011147856586873
37,0.527958869934082,0.7602903315859673,0.8018444757025895
38,0.5293267369270325,0.7583671950122522,0.8006019232632651
39,0.5298564434051514,0.7617171748503365,0.8032104888232018
40,0.5303972363471985,0.7602593132541332,0.8020247100250977
41,0.5295594930648804,0.7612208815409908,0.803218702782247
42,0.5271861553192139,0.7607866248953131,0.8034140361375866
43,0.5285308957099915,0.7597940382766215,0.8024823406269399
44,0.5268487930297852,0.761282918204659,0.802829015698522
45,0.5293658971786499,0.759142653308105,0.8034604512885822
46,0.5277122259140015,0.7596079282856169,0.8025699661283333
47,0.5303056240081787,0.7580570116939112,0.8024072351839409
48,0.5270067453384399,0.7622444864915164,0.8046091320398708
49,0.5264052152633667,0.7596699649492851,0.8021842039412947
50,0.5269014835357666,0.759949129935792,0.8017330005441189
51,0.5255419611930847,0.7597940382766215,0.8022614113229969
52,0.526265561580658,0.7591736716399392,0.802303217968062
53,0.5259755253791809,0.7613449548683272,0.8049882370228711
54,0.5261304974555969,0.7590185799807686,0.8019042329467712
55,0.5279711484909058,0.7592357083036074,0.8041132001537589
56,0.5266351699829102,0.7571884984025559,0.8033201133385793
57,0.5250365138053894,0.7595458916219485,0.8030227198916449
58,0.527071475982666,0.7570023884115512,0.8025042076042478
59,0.5264637470245361,0.7599801482676262,0.804063809918297
60,0.5241081714630127,0.7593287632991098,0.8028104283418855
61,0.5247722864151001,0.7576847917119017,0.8029837307388836
