round,loss,accuracy,auc
0,0.6931692957878113,0.4652724139979799,0.5029910533715253
1,0.6920904517173767,0.6676370982116333,0.6246194461241201
2,0.6867382526397705,0.6631216208187274,0.5894152235224834
3,0.6792649626731873,0.662408650704058,0.5964995800106649
4,0.6722962260246277,0.6632998633473947,0.6067087581386994
5,0.6661325097084045,0.6659140871011824,0.6127021148942995
6,0.6605213284492493,0.6669835422731863,0.6208379349637285
7,0.6552197933197021,0.6681124116214129,0.6355505956740184
8,0.6489943861961365,0.6764601033806666,0.6556576256135319
9,0.6427518129348755,0.6883429386251559,0.6780910131516498
10,0.6370739340782166,0.6994236824906422,0.7017841781167373
11,0.6312776207923889,0.702721169270988,0.7118509942714331
12,0.625601589679718,0.7099994058582377,0.7254699694707353
13,0.6202300190925598,0.7157328738637039,0.7330006268846496
14,0.6153292059898376,0.718406511793714,0.737098590327846
15,0.6101484298706055,0.7212583922523914,0.7440900998298137
16,0.6050514578819275,0.723189352979621,0.7480490020368495
17,0.6009625196456909,0.7280910225179728,0.7509956879994686
18,0.5958648920059204,0.7283583863109738,0.7538503639485155
19,0.5927175879478455,0.7312696809458736,0.7549071362153916
20,0.5883864760398865,0.733705662170994,0.7568944157637234
21,0.5841301679611206,0.7362604717485592,0.7597710435797311
22,0.581057071685791,0.7391420592953478,0.762328468498619
23,0.5781972408294678,0.7424989602519161,0.7620818759252501
24,0.5744495391845703,0.7434495870714752,0.7645872749390882
25,0.5723333954811096,0.7478759432000476,0.7652947859885514
26,0.5701618790626526,0.7502228031608342,0.7665542156592827
27,0.5676265954971313,0.754055017527182,0.767106474177891
28,0.5661415457725525,0.7538767749985147,0.7682015585727306
29,0.56386399269104,0.7551838868754085,0.7688369386912235
30,0.5606215596199036,0.7551838868754085,0.7699565369537862
31,0.5619964599609375,0.7572336759550828,0.7708095849713978
32,0.5590274930000305,0.7571742617788605,0.7711066218465852
33,0.5572953820228577,0.7567583625453033,0.7713269833830083
34,0.5561622977256775,0.7574119184837502,0.7732954035407598
35,0.55711829662323,0.7564909987523023,0.7733941957833436
36,0.5549092292785645,0.7583328382151981,0.7732417272671206
37,0.5557138919830322,0.758035767334086,0.7744689747503626
38,0.5533937215805054,0.7583922523914206,0.7746568986851101
39,0.5537548661231995,0.757916938981641,0.7753807503483309
40,0.5519378781318665,0.758184302774642,0.7769647642966175
41,0.5519475340843201,0.7583625453033094,0.7766366788799836
42,0.5509366989135742,0.7596696571802032,0.7772949146387125
43,0.550459086894989,0.7592537579466461,0.7773626249395331
44,0.5480549335479736,0.7597884855326481,0.7788048761554569
45,0.5504607558250427,0.7596102430039807,0.7788730756726809
46,0.5485321879386902,0.7590755154179787,0.7788711502426602
47,0.5487200021743774,0.7596102430039807,0.7793059850361472
48,0.5463036894798279,0.7599370209732043,0.7806715157246431
49,0.546460747718811,0.7592240508585348,0.7796913068072342
50,0.5470998287200928,0.7602043847662052,0.780651992257178
51,0.5468171238899231,0.7592240508585348,0.7797993941614794
52,0.5475654602050781,0.7598478997088706,0.7807098592881987
53,0.5445780754089355,0.7594320004753135,0.7819596028670911
54,0.5439314842224121,0.7600558493256491,0.7816083219128809
55,0.5455699563026428,0.7595805359158695,0.7820360640508836
56,0.5438972115516663,0.759521121739647,0.7819655952768494
57,0.5441487431526184,0.7594617075634247,0.7839149497479465
58,0.5432236790657043,0.7597884855326481,0.7837629252594629
59,0.5443697571754456,0.7598478997088706,0.7836286913514261
60,0.5439947247505188,0.7591943437704236,0.7848941153966402
61,0.541377604007721,0.7589269799774226,0.7835247593895216
62,0.5416182279586792,0.7594617075634247,0.7844754561800518
63,0.539779543876648,0.7593131721228685,0.7846256574041891
64,0.5407175421714783,0.7590458083298675,0.7862238743459653
65,0.5402061343193054,0.7594617075634247,0.7850414893822064
66,0.5401090979576111,0.7602637989424277,0.78582293890919
67,0.5397629141807556,0.7591646366823124,0.7855450502390863
68,0.5394231081008911,0.7586596161844216,0.7869364956438816
69,0.5401143431663513,0.759521121739647,0.7857282136463438
70,0.5396972894668579,0.7593131721228685,0.7857135744840127
71,0.5369911193847656,0.7601449705899828,0.7871444086858035
72,0.538306713104248,0.7589269799774226,0.7876778726497401
73,0.5385820865631104,0.7593428792109798,0.7872812458538173
74,0.536518394947052,0.760828233616541,0.7875919218465597
75,0.5364620685577393,0.7611253044976531,0.7874375888067758
76,0.535193145275116,0.7617194462598776,0.789174823760773
77,0.5354762077331543,0.7617491533479889,0.7890034781714489
78,0.5345221757888794,0.7613629612025429,0.7882102442268486
79,0.5349079370498657,0.7607985265284297,0.7901187638637102
80,0.5345172882080078,0.7603826272948726,0.7891245189543948
81,0.5342251062393188,0.760709405264096,0.7893385029950555
82,0.5329448580741882,0.7612441328500981,0.7901599091244185
83,0.5353595018386841,0.760976769057097,0.7897159462208534
84,0.5338270664215088,0.7610658903214307,0.7897681764572524
85,0.5338942408561707,0.7613629612025429,0.7892313960383412
86,0.5332321524620056,0.7602935060305389,0.7909393958916155
87,0.5312132835388184,0.7616897391717664,0.7908844268292483
88,0.5317807197570801,0.7613332541144318,0.7905221945006142
89,0.5324621796607971,0.7613332541144318,0.7900755261713976
90,0.5310739874839783,0.7620165171409898,0.7913375944671471
91,0.5316133499145508,0.762165052581546,0.7903275197724471
92,0.5306692123413086,0.7623432951102133,0.7920587976817273
93,0.5312983989715576,0.7613926682906541,0.7914863653718405
94,0.5314052104949951,0.7617491533479889,0.7922237834578094
95,0.5305233001708984,0.7625215376388806,0.7913082827421685
96,0.5304379463195801,0.761511496643099,0.7918411337120577
97,0.5305344462394714,0.7610064761452082,0.7910505246394037
98,0.5304225087165833,0.7626106589032143,0.7927250534459096
99,0.5300620794296265,0.7618382746123225,0.792020774368267
100,0.5293939709663391,0.7615709108193215,0.7926070697743028
