round,loss,accuracy,auc
0,0.6930867433547974,0.5915708572856786,0.4804124495174139
1,0.6917678713798523,0.6644588852786804,0.6143342035440827
2,0.6854571104049683,0.6684578855286178,0.5961849758228857
3,0.6773701906204224,0.67180079980005,0.6034581485305619
4,0.6699420809745789,0.6744251437140715,0.6146710276642222
5,0.6627957820892334,0.6835166208447888,0.6500582958519129
6,0.6559369564056396,0.6920769807548113,0.6652676791358022
7,0.6497657299041748,0.6989190202449388,0.6760720513083047
8,0.6435853242874146,0.7022931767058236,0.6877993247607503
9,0.6377323269844055,0.7051362159460135,0.6960980822326758
10,0.6321613192558289,0.7079167708072982,0.7039458715874024
11,0.6266510486602783,0.7114783804048987,0.7125478365495727
12,0.621216356754303,0.713696575856036,0.7193958972282234
13,0.6162910461425781,0.7160709822544364,0.7258931490763785
14,0.6112920641899109,0.7171644588852787,0.7305674909792718
15,0.6060927510261536,0.7187578105473632,0.7356907357467795
16,0.601749837398529,0.7194763809047738,0.7396084302954853
17,0.5968276858329773,0.72144463884029,0.742599313789779
18,0.5921743512153625,0.7230067483129218,0.7448844097797687
19,0.5881109833717346,0.7258497875531117,0.7480422793263954
20,0.5841043591499329,0.7270369907523119,0.7498947344036003
21,0.5802865028381348,0.7300049987503124,0.7522572631600573
22,0.5765538811683655,0.7306923269182705,0.7545528908455003
23,0.5735721588134766,0.7340039990002499,0.7554909154565361
24,0.5713464021682739,0.7372219445138716,0.7579490468312962
25,0.5680893063545227,0.7390339915021245,0.7582891141629012
26,0.5657476186752319,0.7410334916270932,0.7599758944592551
27,0.5633508563041687,0.7429705073731567,0.7612306894785652
28,0.5617253184318542,0.7452199450137466,0.7622786642033703
29,0.5610964894294739,0.7465008747813047,0.7636716978332221
30,0.5589951872825623,0.7482816795801049,0.7644085100207914
31,0.5576473474502563,0.7470632341914522,0.7651256531361297
32,0.5562886595726013,0.7480629842539365,0.7657207037637752
33,0.5563803315162659,0.7484066483379155,0.766489709851681
34,0.5545012950897217,0.7495001249687578,0.7682784983275278
35,0.553460419178009,0.7497813046738315,0.7686903839982044
36,0.5526567101478577,0.7495938515371158,0.7694217915618151
37,0.5523706674575806,0.7490002499375156,0.7698313846928506
38,0.5519241094589233,0.7501249687578105,0.7698689963298604
39,0.5509320497512817,0.7500312421894526,0.7709370597337704
40,0.5494001507759094,0.7507498125468632,0.7711762859175015
41,0.5503000617027283,0.7510934766308422,0.7714801031489856
42,0.5482646822929382,0.7516245938515371,0.7715783348666103
43,0.5483220815658569,0.751124718820295,0.7724812895218591
44,0.5484536290168762,0.7521869532616846,0.7722136633832792
45,0.5473620295524597,0.7518745313671582,0.773631429778735
46,0.5452557802200317,0.7515308672831792,0.7736021862392329
47,0.5474422574043274,0.7522181954511372,0.7741090822705934
48,0.5446364283561707,0.7527180704823794,0.7744250112796667
49,0.5459420680999756,0.753092976755811,0.7743434742334607
50,0.5448998212814331,0.7519370157460635,0.7745087643746771
51,0.544718861579895,0.7520619845038741,0.7750144234399392
52,0.5437037944793701,0.7523431642089478,0.7759047789616982
53,0.542867124080658,0.7519995001249687,0.7763368101332437
54,0.5421704649925232,0.7520307423144214,0.7762380123834294
55,0.5422930717468262,0.7521557110722319,0.7760880859730777
56,0.5416932702064514,0.7523119220194951,0.7772062661730312
57,0.5413797497749329,0.7524681329667583,0.7775294137316131
58,0.5410761833190918,0.7515933516620845,0.7780314580584899
59,0.5403665900230408,0.7521244688827793,0.7781847784765277
60,0.5401111841201782,0.7522494376405898,0.7779680143732839
61,0.5394752621650696,0.7519370157460635,0.7784894130672355
62,0.5396220684051514,0.7522806798300425,0.7786907413196833
63,0.5404971837997437,0.7525306173456636,0.7792188384254557
64,0.5389197468757629,0.7529367658085478,0.7790936972315672
65,0.5391985177993774,0.7526555861034742,0.7793258075820558
66,0.5375785827636719,0.7526868282929268,0.7789330227659677
67,0.5388379693031311,0.7513121719570107,0.7796020793706072
68,0.5366113185882568,0.7512809297675581,0.7798415852922546
69,0.5373357534408569,0.7519995001249687,0.7801884909046386
70,0.5373281240463257,0.7517183204198951,0.7805857427855756
71,0.5371218323707581,0.7520932266933267,0.7808875581425969
72,0.5361587405204773,0.7513434141464633,0.7812813613795363
73,0.5360742807388306,0.7520932266933267,0.7809626131367767
74,0.5360541939735413,0.751468382904274,0.7809445656702789
75,0.5353066921234131,0.7523431642089478,0.7815328457661721
76,0.5355974435806274,0.7513121719570107,0.7818104703498024
77,0.5354755520820618,0.7531554611347163,0.7825268288877041
78,0.5342054963111877,0.7519057735566108,0.7823430301495188
79,0.5338365435600281,0.7528117970507373,0.7827702642528926
80,0.5346124172210693,0.7529055236190952,0.7830687664639696
81,0.5344123244285583,0.7528742814296426,0.7832451477764715
82,0.532095730304718,0.7522181954511372,0.7827763310689495
83,0.5347551107406616,0.7525618595351162,0.7827089273438677
84,0.5345402359962463,0.7524681329667583,0.7838747351095015
85,0.5335971713066101,0.7529680079980005,0.7833559917403008
86,0.5341127514839172,0.7524993751562109,0.7829919827768862
87,0.5339963436126709,0.7523431642089478,0.782935108561805
88,0.5328803062438965,0.7530617345663584,0.7830245613168575
89,0.5334616303443909,0.7530617345663584,0.7828296757782915
90,0.5328909754753113,0.754123969007748,0.7833584634870445
91,0.5309460163116455,0.7533429142714322,0.7846136234769172
92,0.5304266810417175,0.7536553361659585,0.7843630810202958
93,0.5317825675010681,0.7531242189452637,0.7842357784139143
94,0.530911386013031,0.7533741564608848,0.7842129229519825
95,0.5304638147354126,0.7536865783554112,0.7846284823682612
96,0.5301790833473206,0.7538115471132217,0.7843987017101057
97,0.5299697518348694,0.7524056485878531,0.7849976205886232
98,0.5298318266868591,0.7515621094726318,0.7842539679348228
99,0.5304920077323914,0.7526555861034742,0.784386229332859
100,0.5297973155975342,0.7529680079980005,0.7842700769049797
