round,loss,accuracy,auc
0,0.6931493282318115,0.4846073970008857,0.47204069131449067
1,0.6710683703422546,0.7289802400513087,0.6173650374914801
2,0.6509223580360413,0.7289496991723422,0.6331601409322272
3,0.6350362300872803,0.7290107809302752,0.6386052357097847
4,0.6225133538246155,0.7289955104907919,0.6402903469934201
5,0.6146812438964844,0.7289649696118254,0.642143381613564
6,0.612587571144104,0.7291482148856244,0.6437015049595403
7,0.6118383407592773,0.7292092966435574,0.6535588705372126
8,0.6091563105583191,0.7293161897199402,0.6651018406174213
9,0.6062396764755249,0.7297284915859878,0.6721963526155492
10,0.6036280393600464,0.7302476865284183,0.6784130641745755
11,0.6018146872520447,0.7316525669608771,0.6840438051304867
12,0.6001064777374268,0.7336835354121491,0.6882592078423032
13,0.5991434454917908,0.7350578749656415,0.6903592949839354
14,0.5982478857040405,0.7363558623217176,0.69216845908079
15,0.598496675491333,0.7364322145191339,0.6945446426114605
16,0.5968137383460999,0.7366612711113826,0.6955200762039722
17,0.5970115065574646,0.7375927679198607,0.6960428392710045
18,0.5965482592582703,0.7372873591301957,0.6967981857284916
19,0.596660315990448,0.7379287175884922,0.6969438357478168
20,0.5960900783538818,0.7376538496777937,0.6974971730769313
21,0.5950226783752441,0.7376691201172769,0.6976720551657554
22,0.5956835150718689,0.737608038359344,0.6986643691161523
23,0.596061110496521,0.7380050697859084,0.6983644283071401
24,0.5946357250213623,0.737913447149009,0.6990498875342911
25,0.594361424446106,0.7385089942888556,0.6987974337938583
26,0.5933560729026794,0.737913447149009,0.6992602678145593
27,0.5940074324607849,0.7383715603335064,0.6992841157743817
28,0.5930869579315186,0.7385089942888556,0.6987846266217285
29,0.5941300988197327,0.7380203402253916,0.6998186264188716
30,0.5935062766075134,0.7382188559386739,0.6997284234076121
31,0.5955332517623901,0.7381577741807409,0.7003917939796804
32,0.5918940305709839,0.7384021012124729,0.7002291751062555
33,0.5954306721687317,0.7382035854991906,0.7005690937850784
34,0.5927651524543762,0.7381425037412577,0.7003372537628236
35,0.5926273465156555,0.7381272333017744,0.7005069800622041
36,0.5923405885696411,0.7379439880279755,0.7009635432411618
37,0.5946230292320251,0.7380508811043582,0.7012708262860847
38,0.5929954051971436,0.7377760131936597,0.7013965847163404
39,0.5931445956230164,0.7381119628622912,0.7014917641647158
40,0.5926656723022461,0.7381883150597074,0.701944620532245
41,0.5917748808860779,0.7382341263781572,0.7016054971394012
42,0.5932799577713013,0.7382035854991906,0.7023720011995839
43,0.5928406715393066,0.7385548056073054,0.7023665828713713
44,0.5928866863250732,0.7379745289069419,0.7027513673609065
45,0.5932857990264893,0.7382646672571237,0.7031485112317271
46,0.5914910435676575,0.7379897993464252,0.7045562966189207
47,0.5910793542861938,0.7375774974803775,0.704910558764153
48,0.5907862186431885,0.7374706044039947,0.7059016066287109
49,0.5903666615486145,0.7374858748434779,0.706844624647909
50,0.5912426710128784,0.7378981767095257,0.7079814995242207
51,0.5917272567749023,0.7375774974803775,0.7091358801316654
52,0.5897243618965149,0.7376996609962435,0.7091569522602335
53,0.5905897617340088,0.7378218245121094,0.7097110482968915
54,0.5896268486976624,0.737791283633143,0.7100111472191397
55,0.588699996471405,0.7375164157224445,0.7100536861693916
56,0.5875364542007446,0.7376843905567603,0.7106821556044747
57,0.5886000990867615,0.7379287175884922,0.710507349622395
58,0.5877541899681091,0.7379745289069419,0.7110732245051729
59,0.5882472991943359,0.7374706044039947,0.7121230379858319
60,0.5879725217819214,0.7380203402253916,0.7110951172886346
61,0.5884479284286499,0.7378676358305593,0.711465043853768
62,0.5870988368988037,0.7377149314357268,0.7114384489714545
63,0.5884594917297363,0.7377149314357268,0.7112755410103964
64,0.5882907509803772,0.7378523653910759,0.7129659502673931
65,0.5886628031730652,0.737913447149009,0.713114442195146
66,0.58823162317276,0.7371957364932963,0.7126754313553273
67,0.5872775912284851,0.737791283633143,0.7129739869035987
68,0.5878602862358093,0.7375774974803775,0.7133660475518713
69,0.5870270729064941,0.737608038359344,0.7129704747838415
70,0.5881927013397217,0.7377607427541765,0.7128685908622727
71,0.5871548652648926,0.7377760131936597,0.7129415188225312
72,0.5865260362625122,0.7369819503405308,0.7131022721957591
73,0.5866335034370422,0.7371193842958801,0.7125239889637905
74,0.5860382914543152,0.7372262773722628,0.7135164238590136
75,0.5870019197463989,0.7372262773722628,0.712661303229706
76,0.5863357186317444,0.7378370949515927,0.7132576744978973
77,0.586814820766449,0.7380050697859084,0.7133602209611236
78,0.5862118005752563,0.7372568182512292,0.7132495175068403
79,0.5876020789146423,0.7380203402253916,0.7133421488542195
80,0.585816502571106,0.7373789817670953,0.7129948230422619
81,0.5869552493095398,0.7374400635250282,0.7131930604619823
82,0.5875715017318726,0.7378370949515927,0.7131118970440236
83,0.5866895318031311,0.7382799376966069,0.7125658093247824
84,0.5866555571556091,0.7378218245121094,0.7129174620116431
