epoch,loss,accuracy,auc
0,0.6248052,0.7522613992985047,0.7062334614475189
1,0.60712194,0.7552765983631776,0.7185716621032412
2,0.6046573,0.7559073287797674,0.7239603240038116
3,0.602673,0.7574149283121039,0.725476760680638
4,0.60165685,0.757568764999077,0.7278510827329646
5,0.6008644,0.7581225770721802,0.7275518906277993
6,0.5996587,0.7583071810965479,0.7283469053766201
7,0.59977835,0.7583071810965479,0.7290038417149503
8,0.5988113,0.7583994831087317,0.7294761181117312
9,0.5982681,0.758214879084364,0.7290382027216655
10,0.5971677,0.7585225524583102,0.7290563264695546
11,0.5969001,0.7573072426312227,0.7283677141470523
12,0.5961607,0.7573687773060119,0.7286350130471917
13,0.5967285,0.7577841363608393,0.7282479402961276
14,0.59519243,0.7575995323364716,0.7281697654729262
15,0.59542435,0.7579379730478124,0.7269888868811456
16,0.59489995,0.7563688388406867,0.7260245386030665
17,0.59381944,0.7565534428650544,0.726095102056917
18,0.59322053,0.7565534428650544,0.7253379800050006
19,0.5928581,0.7559073287797674,0.7251740424392257
20,0.59242827,0.7553227493692696,0.7239749759206672
21,0.5933555,0.7557381084240969,0.7222563998117075
22,0.5914356,0.7554150513814535,0.7222331658198105
23,0.5912743,0.754307427235247,0.7215664236878216
24,0.59065294,0.7554612023875453,0.7210907081665561
25,0.5897814,0.7525998400098456,0.7211628038913729
26,0.589439,0.7528613623776998,0.7203839517317095
27,0.5886079,0.7519844932619532,0.7174995185935391
28,0.5887703,0.752522921666359,0.7176321843787195
29,0.58729994,0.7530305827333702,0.7179504752571977
30,0.5877962,0.7530613500707649,0.7170614970614653
31,0.58625245,0.7519383422558612,0.7165576934027447
32,0.5861551,0.7521229462802289,0.7159978689794975
33,0.5860602,0.750692265091379,0.7147629091832577
34,0.5856056,0.7512153098270876,0.7129182055133977
35,0.5842657,0.750692265091379,0.7124498113222749
36,0.5836156,0.7495692572764753,0.7130742885705708
37,0.582602,0.7488308411790043,0.7107378925388022
38,0.5832029,0.7487846901729124,0.7087488141392134
39,0.58255273,0.7480924250815334,0.7085910408322714
40,0.5817011,0.7466155928865916,0.7067024042447188
41,0.58109456,0.7472309396344841,0.7071729114023291
42,0.5807028,0.7480462740754416,0.7059797308283846
43,0.58006597,0.7466925112300782,0.7073993857411416
44,0.57937574,0.7458771767891207,0.7040669068221754
45,0.5794499,0.7470001846040244,0.7034310908921502
46,0.57889986,0.7448772383237955,0.7023291807202132
47,0.5782857,0.7445387976124547,0.7025380811514228
48,0.5776925,0.7469540335979324,0.700542838493001
49,0.57682437,0.7446157159559412,0.7015522384995916
50,0.5772401,0.7442003569011137,0.6993242998527873
51,0.5761613,0.743169651098394,0.700585670495912
52,0.57489413,0.742723524706172,0.6985403929885389
53,0.5744348,0.7423389329887392,0.6968954498121998
54,0.57402486,0.7426619900313827,0.6972814512695074
55,0.57359743,0.7422927819826473,0.6947865913906393
56,0.57393384,0.7417235862408467,0.6930460549938801
57,0.5725348,0.7407697987816134,0.6940181781740551
58,0.57196915,0.7429542797366316,0.6938934008382354
59,0.5717334,0.7404775090763646,0.692229634117279
60,0.5716637,0.7393083502553689,0.6921939543578233
61,0.57079977,0.7409390191372839,0.6921479072394333
62,0.5704201,0.7386622361700819,0.6909145809193303
63,0.5707962,0.7397237093101963,0.6896750650391017
64,0.56981486,0.738077656759584,0.6885869051940559
65,0.56852335,0.7366777429081287,0.6879457488399701
66,0.56864125,0.7390929788936066,0.6883690129302849
67,0.5680935,0.7363085348593933,0.6860494755817736
68,0.56876284,0.7361854655098148,0.6855395669062712
69,0.5663779,0.7360931634976309,0.6849268930195428
70,0.5671792,0.7342317395852563,0.684779835118585
71,0.5666373,0.736247000184604,0.6835399366334433
72,0.56602925,0.7347086333148729,0.6837808327090589
73,0.5659422,0.7355085840871332,0.6837093071889835
74,0.5659642,0.7353239800627653,0.6827663366518686
75,0.5646973,0.734216355916559,0.680793662746479
76,0.5639262,0.7318318872684758,0.6802125673413805
77,0.56398433,0.7340779028982832,0.6799556598672586
78,0.56479174,0.7327087563842225,0.6786852930718397
79,0.56364346,0.734170204910467,0.6794448193636613
80,0.56271666,0.7323703156728817,0.6798058799174758
81,0.5624439,0.7313088425327672,0.678118335535383
82,0.56222296,0.7302781367300474,0.6789259163871786
83,0.56165045,0.7316165159067134,0.678508455549448
84,0.56177694,0.7312934588640699,0.6764185663092137
85,0.5608396,0.7303550550735339,0.6754849325661865
86,0.56040394,0.728724386191619,0.6751027139606804
87,0.5601497,0.7290782105716571,0.6746335175334497
88,0.5605877,0.7293858839456033,0.6747447241198455
89,0.559634,0.729170512583841,0.6726294860699124
90,0.55986863,0.7271244846470987,0.6734967847604829
91,0.56010664,0.7286013168420404,0.67270213225212
92,0.5604882,0.7292012799212356,0.6744347191061537
93,0.5582042,0.7280167374315427,0.6732363474474858
94,0.55933714,0.728232108793305,0.6724190428769565
95,0.5586508,0.7292781982647222,0.673273942082821
96,0.5583657,0.7284936311611593,0.6718035938703992
97,0.55728227,0.7280167374315427,0.6714924941129723
98,0.55702543,0.7262476155313519,0.6717903773390723
99,0.55659044,0.7265860562426928,0.6701308933247233
