epoch,loss,accuracy,auc
0,0.66675067,0.6565205586895533,0.5916639056910966
1,0.61370534,0.6807445171800054,0.6594498475239816
2,0.5929799,0.6943195873178678,0.6888462971889908
3,0.57777804,0.705662312588615,0.7097969481246027
4,0.5673007,0.7109113397085884,0.721902276143421
5,0.56063473,0.7152251953301759,0.7286213326575799
6,0.55590665,0.7198407191770491,0.7348972223483525
7,0.55138105,0.7247579112492081,0.741158344717989
8,0.5476004,0.7293432682735528,0.7454208259069947
9,0.54493004,0.7312136112703249,0.7492170214708462
10,0.5424313,0.7324504509939967,0.7520519095936695
11,0.53980255,0.7332649552022685,0.756399746463404
12,0.5369238,0.7352861323116836,0.7601062392214082
13,0.5346163,0.7377598117590274,0.7643006705621962
14,0.53195906,0.7388156505475278,0.7666217409969951
15,0.53014445,0.7404144921415428,0.7687620407905509
16,0.5277061,0.7428278379438293,0.7720548953185657
17,0.5251444,0.746327189357145,0.7750075933549152
18,0.52296305,0.7450300159884159,0.7770769882310662
19,0.5207222,0.7485897010467888,0.7788185219629423
20,0.51889396,0.7486500346918459,0.7817673890448738
21,0.51727146,0.7480466982412742,0.7831172701925373
22,0.51550686,0.7501885426408036,0.7843647902544391
23,0.513344,0.7514555491870041,0.7856470530403301
24,0.51180285,0.7519382183474614,0.7868035435763807
25,0.5100915,0.7533258921837763,0.7883211479410556
26,0.50866914,0.7541102295695195,0.7891314875499224
27,0.5069391,0.7539895622794051,0.7908716683500016
28,0.5057745,0.7559805725662916,0.7909489749938685
29,0.50424427,0.756674409484449,0.7926756103456416
30,0.5024739,0.7569459108872062,0.7940256709432754
31,0.5008708,0.7581827506108781,0.7937458620651554
32,0.4999335,0.7582732510784639,0.7947486789054503
33,0.49922007,0.7595100908021358,0.7946209407711058
34,0.49771073,0.7591480889317929,0.7965170555300473
35,0.49675006,0.7594497571570786,0.7964425192711122
36,0.49575046,0.7583637515460496,0.7971079903305097
37,0.49454346,0.7598117590274216,0.797540954717393
38,0.49386626,0.7603547618329362,0.7973490319662095
39,0.49304646,0.7607770973483363,0.7984022641666477
40,0.4924772,0.7596307580922501,0.7983361701214752
41,0.49160072,0.7607167637032791,0.7985742135312698
42,0.4910547,0.760294428187879,0.7987726105954198
43,0.4904454,0.7613201001538508,0.7992718101679015
44,0.48993513,0.7617122688467224,0.7995448120449079
45,0.4892803,0.761229599686265,0.7999238123980815
46,0.48884964,0.7628284412802799,0.7999578312733149
47,0.48819342,0.7622854384747655,0.8005105714582282
48,0.48771736,0.7617424356692509,0.7994111399637986
49,0.48726794,0.7624061057648798,0.800810980789659
50,0.48624697,0.7622552716522368,0.8014894367682424
51,0.48599243,0.7617424356692509,0.7998545568073681
52,0.48582926,0.7621647711846511,0.8013616119333504
53,0.4851245,0.761591601556608,0.801900514307647
54,0.48486853,0.7626172735225799,0.801792816097493
55,0.48424008,0.7616217683791366,0.8022316055513836
56,0.48434323,0.7629189417478657,0.8016850009424148
57,0.48341274,0.7634317777308516,0.8016836903527454
58,0.48326766,0.7629189417478657,0.8010971974431162
59,0.48311043,0.7617424356692509,0.8020080733936668
60,0.48264134,0.762315605297294,0.802843269847832
61,0.4817049,0.7640049473588947,0.8030062386487813
62,0.48191193,0.7621346043621225,0.8028649611150063
63,0.48186597,0.763401610908323,0.8035912475676463
64,0.48138505,0.7612899333313222,0.8031026456248604
65,0.48077965,0.7630094422154514,0.8037432880670448
66,0.48045537,0.7635222781984373,0.8038971210498524
67,0.479912,0.7640351141814232,0.8039928324052611
68,0.47945392,0.7630094422154514,0.8037574565495165
69,0.4796159,0.7634317777308516,0.8039073476818572
70,0.4793878,0.7645177833418806,0.8041922618108124
71,0.47875014,0.7633412772632658,0.8043376102377296
72,0.47871983,0.765000452502338,0.8048378945751993
73,0.47822276,0.7637937796011947,0.8044671791650277
74,0.47831142,0.7633714440857945,0.8042024340029383
75,0.47806713,0.7624966062324655,0.8040875356147703
76,0.47805965,0.7641557814715376,0.8052244277945342
77,0.4775095,0.7643066155841806,0.8052696471707111
78,0.4770487,0.7635826118434945,0.8045641466702271
79,0.47710848,0.7633111104407373,0.8052449717916745
80,0.47668874,0.7625569398775227,0.8054329466435153
81,0.47650328,0.7644272828742948,0.8053712803751335
82,0.47604153,0.7643971160517663,0.8056709356134313
83,0.47554767,0.7631602763280944,0.8056053678204185
84,0.47561866,0.7640351141814232,0.8049597794144512
85,0.475755,0.7644272828742948,0.8055531640094494
86,0.4748843,0.762315605297294,0.8056028555208368
87,0.47448885,0.7637334459561375,0.8061598722606559
88,0.47504213,0.7641859482940662,0.8066760086842494
89,0.47433308,0.7638541132462517,0.8065468772922718
90,0.47432077,0.7642161151165948,0.8063833923206221
91,0.47382203,0.7638239464237232,0.8068179919201542
92,0.4736762,0.764849618389695,0.8058152436337804
93,0.473495,0.7652417870825666,0.8059196290765085
94,0.4729505,0.763763612778666,0.8067978552139572
95,0.47283408,0.7637937796011947,0.8069758998286878
96,0.47257242,0.7643669492292376,0.8066987827001195
97,0.47273904,0.7644272828742948,0.8063497424267878
98,0.47285384,0.7651814534375094,0.8069954659243057
99,0.47234833,0.7643367824067091,0.8067931149119376
