epoch,loss,accuracy,auc
0,0.6683765,0.7199312196446348,0.7333472603897078
1,0.63646656,0.742707170653715,0.7672216263254991
2,0.62576234,0.7520287188150472,0.7810076582192588
3,0.61977863,0.7591179221092642,0.7891528911858585
4,0.61690927,0.7615312679115509,0.7952385008235942
5,0.6139459,0.7625871067000513,0.7990523903285182
6,0.6109504,0.7643971160517663,0.8019916060640238
7,0.6096359,0.764125614649009,0.8046220415820016
8,0.6082935,0.7647289510995807,0.8057603256464808
9,0.6056368,0.7659959576457812,0.8075513756400989
10,0.60508454,0.7659054571781955,0.8087390418535055
11,0.60415345,0.7662674590485384,0.8097245615631328
12,0.60353696,0.7665389604512957,0.8095759246654499
13,0.6028448,0.768318802980482,0.8119111793822353
14,0.6007076,0.7682886361579535,0.8117649462994612
15,0.6007052,0.7683489698030106,0.8127172223186081
16,0.60047513,0.7691333071887538,0.8136329506632228
17,0.59934497,0.7694048085915111,0.8143899747476318
18,0.5981897,0.7690729735436966,0.8145450964961138
19,0.5978232,0.7696159763492111,0.8154555287783267
20,0.59753484,0.7698271441069112,0.815541131634519
21,0.5962181,0.7707321487827687,0.8153627629170034
22,0.59613764,0.7706114814926543,0.81626824426893
23,0.5960735,0.7708226492503545,0.8160306944760536
24,0.59490407,0.7698874777519684,0.8161598970045035
25,0.5938177,0.7709433165404688,0.8171130570462617
26,0.59475744,0.7700986455096684,0.8177837920468805
27,0.59231937,0.770852816072883,0.8159993863510622
28,0.59406185,0.7710338170080545,0.8162417074440598
29,0.593636,0.7704908142025401,0.8171681207560355
30,0.5932429,0.7705813146701258,0.816913370870252
31,0.59320396,0.7704003137349543,0.8176546419946586
32,0.5918175,0.7707924824278258,0.8173603714541913
33,0.59180456,0.7700383118646112,0.8174118445789755
34,0.59213376,0.7703098132673686,0.8175897389921222
35,0.5908072,0.7706114814926543,0.8169662003037002
36,0.5915536,0.7708226492503545,0.8179568869034755
37,0.5908279,0.7701891459772542,0.8185807767789623
38,0.5895516,0.7697969772843827,0.8176849349064684
39,0.5906716,0.7704908142025401,0.8181545265065905
40,0.58947325,0.770641648315183,0.8186089544951177
41,0.5895247,0.770852816072883,0.8180756264793755
42,0.5895873,0.7712751515882832,0.8188572437498995
43,0.5893562,0.7698573109294398,0.8171723390374455
44,0.5882631,0.7692539744788681,0.8184355003781922
45,0.58795154,0.7702193127997828,0.8177615562543954
46,0.58761495,0.7704003137349543,0.818696945019687
47,0.58809716,0.7709433165404688,0.8181466651639628
48,0.5877893,0.7698271441069112,0.8174277812057762
49,0.58724064,0.7701589791547256,0.8188941607763446
50,0.5865753,0.7705511478475973,0.8178339250095326
51,0.58793414,0.7696159763492111,0.8180654985673587
52,0.58738273,0.7704304805574829,0.8186393241029533
53,0.5862816,0.7705813146701258,0.8181296467195375
54,0.58602136,0.7701288123321971,0.8180608483662253
55,0.585143,0.7696159763492111,0.8174916346837511
56,0.58525723,0.769555642704154,0.8172403199725897
57,0.5849235,0.7689824730761109,0.8171711421757824
58,0.5850915,0.7708226492503545,0.8176067513815981
59,0.58469564,0.7695858095266825,0.8178098020911535
60,0.5844806,0.7696159763492111,0.8172049610864549
61,0.58415735,0.7695254758816253,0.8174024694989999
62,0.5839543,0.7687411384958822,0.8168671413316416
63,0.583133,0.7686506380282965,0.8178685956497529
64,0.58426255,0.7682886361579535,0.8170998330367889
65,0.58322465,0.7669914627892244,0.8160712545637163
66,0.5835934,0.7685601375607107,0.8165314912670272
67,0.5829016,0.7671422969018673,0.816743006795833
68,0.5828187,0.7689824730761109,0.8162056219639979
69,0.58294135,0.7692841413013968,0.8164733334781138
70,0.5823963,0.767745633352439,0.8152820020020084
71,0.5827846,0.7675344655947389,0.8165802376462684
72,0.58236206,0.7670819632568101,0.816775431049829
73,0.58111775,0.7672026305469245,0.8159935614897469
74,0.5821621,0.7675947992397961,0.8151222663820894
75,0.58223623,0.7662674590485384,0.8145694111545569
76,0.5807987,0.7675646324172675,0.8166483760100967
77,0.5812013,0.7667802950315243,0.8153322661552307
78,0.58138895,0.7661769585809527,0.8150613576278355
79,0.58013064,0.7666596277414099,0.8149861067167876
80,0.5802432,0.7660261244683098,0.8147918599036488
81,0.58003634,0.7662674590485384,0.8145877939809121
82,0.5803625,0.7665087936287671,0.8146005134112688
83,0.58005726,0.7663881263386527,0.8148229823435253
84,0.57891315,0.767232797369453,0.8151210008976665
85,0.5792458,0.7653926211952095,0.8146706721098778
86,0.57874924,0.7665992940963529,0.814846029499229
87,0.5790646,0.7671422969018673,0.8147194144524861
88,0.5784958,0.7656942894204953,0.8132422308338851
89,0.5790567,0.7672931310145102,0.8152209237091715
90,0.57829833,0.7656339557754381,0.8136673125010243
91,0.5774169,0.7643066155841806,0.8118839139451217
92,0.5782516,0.7647591179221093,0.812140554993432
93,0.57734793,0.7646987842770521,0.812185595743645
94,0.5774387,0.7636429454885517,0.8113125002977016
95,0.57746583,0.7642161151165948,0.8124846153827523
96,0.57770294,0.7614709342664937,0.8114602713376216
97,0.57625675,0.7653926211952095,0.8122784181178295
98,0.57602644,0.7656037889529096,0.8121637030649589
99,0.5772455,0.765573622130381,0.8114714467558832
