epoch,loss,accuracy,auc
0,0.56002563,0.7485231678050581,0.6941588996439692
1,0.52851623,0.7538151498369331,0.7136775756777305
2,0.5219211,0.7562150021537136,0.7216187541662512
3,0.5180481,0.7567226632207249,0.7246605860288116
4,0.51482725,0.756184234816319,0.7256472167233429
5,0.5135199,0.7572457079564334,0.7270425799267495
6,0.51211965,0.757614916005169,0.728583278074796
7,0.5108613,0.7583379484339425,0.7284576361752937
8,0.51003253,0.7586302381391914,0.7303441665845105
9,0.50931907,0.7591532828749,0.7297506951446843
10,0.508444,0.7584148667774291,0.7301869968059636
11,0.5075938,0.7590763645314135,0.7299606292262639
12,0.50667757,0.7595378745923328,0.7304036752247927
13,0.50626576,0.7592455848870838,0.7292356873330583
14,0.50472337,0.7595378745923328,0.7301050496217405
15,0.5047833,0.758953295181835,0.7296302412443818
16,0.5044918,0.758953295181835,0.7294924288060164
17,0.5036505,0.7589840625192296,0.7299244385041178
18,0.5032818,0.7589379115131376,0.729974306117696
19,0.5026012,0.7585994708017968,0.7299738266273452
20,0.5020232,0.7591532828749,0.7295743266218635
21,0.5013836,0.7592455848870838,0.7291986690735116
22,0.50128585,0.7575072303242877,0.7278007282237794
23,0.5010481,0.7591686665435973,0.7283416445590657
24,0.5007256,0.7592148175496892,0.7285797790911557
25,0.49976158,0.7584148667774291,0.7268962804474661
26,0.49992707,0.7593994215740569,0.7262414694177173
27,0.49871263,0.7583994831087317,0.7263660468116149
28,0.49912453,0.7593840379053597,0.7274578895375011
29,0.4983259,0.7578764383730232,0.7262662270411149
30,0.49778938,0.7576918343486555,0.7258834592124275
31,0.49760318,0.7583533321026399,0.725440858146386
32,0.4965632,0.7575841486677742,0.7256104909714232
33,0.496915,0.7585533197957048,0.7250205166639231
34,0.4961712,0.7582764137591533,0.7250957398753517
35,0.49549228,0.7575379976616824,0.7236816561838125
36,0.49556357,0.7578918220417206,0.7234808749991205
37,0.49440977,0.7572610916251308,0.7237632867933252
38,0.49462685,0.7566149775398437,0.7226369201450833
39,0.49446362,0.7577841363608393,0.7241818874234338
40,0.49420658,0.7573687773060119,0.7234929270538815
41,0.49394834,0.757568764999077,0.7231752489603689
42,0.49316677,0.7565534428650544,0.7230888900946566
43,0.492835,0.7563226878345948,0.7216355468193059
44,0.49245945,0.7566457448772383,0.7218448113422876
45,0.492866,0.7571534059442496,0.7212307958699449
46,0.49161413,0.7581379607408775,0.7214309611841478
47,0.4918254,0.7563226878345948,0.7199433648954041
48,0.49098852,0.7556611900806104,0.7198865647276433
49,0.49102777,0.7561534674789244,0.7205634650200736
50,0.4900452,0.7567995815642115,0.7197334888216662
51,0.49019232,0.7548920066457449,0.7203170612850243
52,0.4898116,0.7557842594301889,0.7195868659795207
53,0.4897902,0.7553227493692696,0.7196718234004629
54,0.48970103,0.7551381453449019,0.7191304831142487
55,0.48906085,0.7548304719709557,0.7179866875780081
56,0.48905453,0.754553565934404,0.718272467529657
57,0.48881602,0.756230385822411,0.7175710866938387
58,0.4880669,0.7546920189526798,0.7182943969622217
59,0.48799264,0.7549843086579288,0.7184828070490236
60,0.48734468,0.7540151375299982,0.7175782833688323
61,0.4872298,0.755291982031875,0.7171657772647257
62,0.48712415,0.7542766598978524,0.7174381364233926
63,0.48636723,0.7536766968186573,0.7166548725822398
64,0.48636281,0.7541382068795767,0.7175392163216867
65,0.48617017,0.7535228601316842,0.7173972217647797
66,0.48620707,0.7546766352839825,0.7155005449201106
67,0.48578057,0.753907451849117,0.7161619250293745
68,0.48596105,0.7526459910159374,0.7160785128385974
69,0.48488206,0.7534613254568949,0.7140824716466957
70,0.48567736,0.7533997907821057,0.7152757707047424
71,0.48516765,0.7530459664020676,0.715332190118904
72,0.48425323,0.7533074887699218,0.7142173022351583
73,0.48473665,0.7528459787090025,0.7137339019090829
74,0.48427477,0.7543689619100363,0.7155463112558627
75,0.48383993,0.753215186757738,0.7150832840243024
76,0.48349732,0.7531998030890407,0.7134261659893673
77,0.48408583,0.752922897052489,0.7136659432541645
78,0.48338312,0.75366131314996,0.7138496775386662
79,0.48292345,0.7536459294812627,0.7139253654299328
80,0.48368865,0.7528305950403053,0.7129173063918521
81,0.48281538,0.7519229585871638,0.7127116408234717
82,0.48188174,0.7521844809550181,0.7126996208581551
83,0.48205414,0.7517845055688881,0.7119590452345186
84,0.48183316,0.7523690849793859,0.712092042404922
85,0.48180023,0.7523383176419912,0.7121939418182558
86,0.48154324,0.7525844563411482,0.7111257755483353
87,0.48091963,0.7528459787090025,0.7115891940242745
88,0.48109466,0.7523383176419912,0.7116401705749957
89,0.48134097,0.7521844809550181,0.7125407873653411
90,0.48093504,0.7511691588209957,0.711029623848163
91,0.4809979,0.7515999015445204,0.710551230709611
92,0.48021865,0.7517998892375853,0.7109063559504357
93,0.47999015,0.7516152852132176,0.7111341280604291
94,0.4802739,0.7517383545627961,0.7110709050669668
95,0.47952867,0.7511845424896929,0.7110017948946812
96,0.47972086,0.751630668881915,0.710755374497805
97,0.4791301,0.7505538120731032,0.7100664147453574
98,0.47918153,0.7509999384653252,0.7102086413336309
99,0.4786156,0.7515229832010338,0.7100229063956969
