epoch,loss,accuracy,auc
0,0.6675663,0.7411543904990462,0.6281716523322523
1,0.5976419,0.741092855824257,0.640524129088069
2,0.5713614,0.7412005415051381,0.6442884011013872
3,0.5635742,0.7409697864746785,0.6469766757861617
4,0.56109285,0.7410774721555596,0.6488571628890666
5,0.5552118,0.7418928065965171,0.6656722871941384
6,0.5479364,0.7446926342994278,0.6818614994824904
7,0.5443037,0.7456618054273583,0.6892506451116867
8,0.5410658,0.7466155928865916,0.6913828942697378
9,0.5397451,0.7469540335979324,0.6945152214508041
10,0.5378452,0.7476001476832195,0.6957778855453769
11,0.53659075,0.7479078210571657,0.6973339563885667
12,0.53706276,0.747923204725863,0.6979466543423782
13,0.5355674,0.7479078210571657,0.698886762130797
14,0.53497577,0.7483539474493878,0.6989241358426501
15,0.5349764,0.7486308534859393,0.6997489049116119
16,0.5352901,0.748415482124177,0.7001628507209801
17,0.53370124,0.7484924004676635,0.7010916006974236
18,0.5318653,0.7485385514737555,0.7009923227448489
19,0.53471446,0.7483231801119931,0.7015372879040618
20,0.5327306,0.7484462494615716,0.701798975471178
21,0.5327331,0.7482924127745985,0.7021940230662604
22,0.5327035,0.7478309027136791,0.7021980336296957
23,0.5325106,0.7481078087502308,0.7020869856392072
24,0.5313834,0.7482770291059012,0.7029370461271309
25,0.5316971,0.7480155067380468,0.7030735984377022
26,0.53118944,0.7482308780998093,0.7033252475626885
27,0.53105974,0.7484616331302689,0.7037644656607728
28,0.5310791,0.7482616454372039,0.7038196650589457
29,0.5313539,0.7483847147867824,0.704058823984835
30,0.5311588,0.7487385391668205,0.7042881672433907
31,0.52907646,0.7490000615346748,0.7042907109489578
32,0.53038305,0.7491231308842533,0.7042774172795435
33,0.5290427,0.7488462248477017,0.7046531174081196
34,0.529638,0.7486770044920312,0.7053685830415756
35,0.5292487,0.7488769921850963,0.7056416777890429
36,0.52947664,0.7488462248477017,0.7058568035724506
37,0.52960974,0.7493846532521076,0.7064658013664902
38,0.53037566,0.7486923881607286,0.7067518361823796
39,0.52957463,0.7481078087502308,0.7065498312790706
40,0.52920675,0.7483539474493878,0.7072961990474069
41,0.52957064,0.7482770291059012,0.7072694389192626
42,0.52865565,0.7483231801119931,0.7077402194542545
43,0.5286088,0.7485077841363609,0.7084578134818155
44,0.52828676,0.7485077841363609,0.7090647026291004
45,0.52705264,0.7487846901729124,0.7100608731451652
46,0.5274965,0.748369331118085,0.7110319423105153
47,0.5262538,0.748369331118085,0.7116488742196629
48,0.52574015,0.7485385514737555,0.7124488153152916
49,0.52488405,0.7482924127745985,0.712851860587266
50,0.52624214,0.7487846901729124,0.7137909427476761
51,0.52479964,0.748415482124177,0.7139077797973407
52,0.5235842,0.7489539105285828,0.7143076198275112
53,0.5238331,0.7489077595224909,0.7146728316446324
54,0.5229311,0.7494154205895022,0.7152903041374958
55,0.5225233,0.7494461879268968,0.7147739775731292
56,0.5237847,0.7494154205895022,0.715310368062557
57,0.5232393,0.7496769429573564,0.7156356063057303
58,0.52349585,0.7492615839025291,0.7158165031428284
59,0.5227291,0.7495846409451726,0.7158855312401892
60,0.52309656,0.7496461756199618,0.7161723682921866
61,0.52178144,0.7497692449695403,0.7163241735795898
62,0.5219223,0.7498000123069349,0.7168489840993508
63,0.5220024,0.7499384653252108,0.7167903998819068
64,0.5224858,0.7499384653252108,0.7170568120025946
65,0.52120006,0.7498307796443295,0.7172929415615192
66,0.5212771,0.7498153959756323,0.7171397761753607
67,0.5215907,0.7500307673373946,0.7172987781377573
68,0.5212118,0.750046151006092,0.7175362628585997
69,0.52110463,0.7503230570426436,0.7179019597200138
70,0.51955223,0.7502307550304597,0.7180286476119802
71,0.5211932,0.7502615223678543,0.7179611863434487
72,0.52056926,0.7503230570426436,0.7176997406813743
73,0.5202775,0.7505999630791951,0.7180952091418611
74,0.5199601,0.7507691834348655,0.7180452076165633
75,0.5195609,0.7509230201218386,0.7182600884094059
76,0.51907015,0.7503076733739462,0.7182286598842179
77,0.51873565,0.7503538243800382,0.7181635979187542
78,0.5193612,0.7508614854470494,0.7183123769247162
79,0.5200056,0.7513691465140607,0.7186605122206213
80,0.51959306,0.7511230078149037,0.7185510390813233
81,0.5176915,0.7510307058027198,0.7185278575433254
82,0.51868784,0.7513999138514553,0.7186706858086801
83,0.5177188,0.7520460279367424,0.7190326923839974
84,0.5166792,0.7516460525506122,0.718748702035974
85,0.5175093,0.7518460402436773,0.719071165776423
86,0.5187231,0.7519229585871638,0.7191035545165217
87,0.51851296,0.7521383299489263,0.719397544429079
88,0.51809186,0.7523844686480832,0.7195655894437272
89,0.5167114,0.7527536766968187,0.7197668044530221
90,0.51624423,0.7524921543289643,0.7196770255930709
91,0.51712465,0.7529075133837918,0.7196088972343606
92,0.5162532,0.7531690357516461,0.7197136057082816
93,0.5155137,0.7531998030890407,0.7198090934037984
94,0.51559436,0.7531536520829487,0.7198955442181109
95,0.5160181,0.7534767091255923,0.7201312455063749
96,0.5158897,0.7537382314934465,0.7201137598447437
97,0.5170058,0.7533690234447111,0.7200308148022233
98,0.5170647,0.7531075010768568,0.7201071444823761
99,0.5156808,0.7531690357516461,0.7202844349596165
